#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-26 05:12:41 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	251203080480600	WEST LAKE OUTLET TO LONG LAKE NEAR FLAMINGO, FL	33085	00065	2022-10-26 04:30:00	EDT	0.57		2022-10-26 04:40:13
USGS	251209080350100	MUD CREEK AT MOUTH NR HOMESTEAD, FL	33093	00065	2022-10-26 04:45:00	EDT	0.41		2022-10-26 04:51:54
USGS	251241080385300	UPSTREAM TAYLOR RIVER NEAR HOMESTEAD, FL	33107	00065	2022-10-26 04:45:00	EDT	0.53		2022-10-26 04:54:54
USGS	251253080320100	TROUT CREEK AT MOUTH NEAR KEY LARGO, FL	33129	00065	2022-10-26 04:45:00	EDT	0.45		2022-10-26 05:01:52
USGS	251341080291200	STILLWATER CREEK NEAR HOMESTEAD, FL	33154	00065	2022-10-26 04:45:00	EDT	0.37		2022-10-26 04:52:55
USGS	251355080312800	JOE BAY 2E, NEAR KEY LARGO, FL	33170	00065	2022-10-26 04:45:00	EDT	0.39		2022-10-26 04:52:55
USGS	251433080265000	WEST HIGHWAY CREEK NEAR HOMESTEAD, FL	33180	00065	2022-10-26 04:30:00	EDT	0.39		2022-10-26 04:40:55
USGS	251549080251200	MANATEE BAY CREEK NEAR HOMESTEAD, FL	170866	00065	2022-10-26 04:45:00	EDT	0.37		2022-10-26 04:57:55
USGS	251716080342100	EVERGLADES 5A IN C-111 BASIN NR HOMESTEAD, FL	33232	00065	2022-10-26 04:45:00	EDT	1.92		2022-10-26 04:55:53
USGS	251946080254800	EVERGLADES 1 IN C-111 BASIN NR HOMESTEAD, FL	33246	00065	2022-10-26 04:45:00	EDT	2.08		2022-10-26 04:54:54
USGS	252036080324300	EVERGLADES 4 IN C-111 BASIN NR HOMESTEAD, FL	33258	00065	2022-10-26 04:45:00	EDT	2.70		2022-10-26 04:55:53
USGS	252230081021300	SHARK RIVER BELOW GUNBOAT ISLAND NR FLAMINGO, FL	170484	00065	2022-10-26 04:45:00	EDT	0.96		2022-10-26 05:01:52
USGS	252551081050900	HARNEY RIVER NEAR FLAMINGO FL	171073	00065	2022-10-26 04:30:00	EDT	0.87		2022-10-26 04:40:13
USGS	253044080555900	EDEN 3 IN EVERGLADES NATIONAL PARK	33323	00065	2022-10-26 04:45:00	EDT	1.12		2022-10-26 04:48:02
USGS	253047080555600	UPSTREAM BROAD RIVER NEAR EVERGLADES CITY FL	171401	00065	2022-10-26 04:15:00	EDT	0.93		2022-10-26 04:31:54
USGS	253828080391100	NORTHEAST SHARK RV SLOUGH NO. 4 NR COOPERTOWN, FL	33408	00065	2022-10-26 04:30:00	EDT	7.75		2022-10-26 04:36:03
USGS	254130080380500	NORTHEAST SHARK RV SLOUGH NO. 1 NR COOPERTOWN, FL	33432	00065	2022-10-26 05:00:00	EDT	8.18		2022-10-26 05:11:54
USGS	254157080213800	SNAPPER CREEK NO.5 ABV WATER PIPE NR S. MIAMI, FL	33488	00065	2022-10-26 04:30:00	EDT	2.91		2022-10-26 04:40:13
USGS	254315080331500	NORTHEAST SHARK RV SLOUGH NO. 2 NR COOPERTOWN, FL	33527	00065	2022-10-26 04:30:00	EDT	8.19		2022-10-26 04:36:03
USGS	254540080325700	TAMIAMI CANAL AT S-355B NEAR MIAMI, FL	33556	00065	2022-10-26 04:45:00	EDT	8.44		2022-10-26 04:56:52
USGS	254540080325700	TAMIAMI CANAL AT S-355B NEAR MIAMI, FL	33557	00065	2022-10-26 04:45:00	EDT	8.54		2022-10-26 04:56:52
USGS	254540080361500	TAMIAMI CANAL AT S-355A NEAR MIAMI, FL	33559	00065	2022-10-26 04:45:00	EDT	8.54		2022-10-26 04:56:52
USGS	254540080361500	TAMIAMI CANAL AT S-355A NEAR MIAMI, FL	33560	00065	2022-10-26 04:45:00	EDT	8.55		2022-10-26 04:56:52
USGS	254543080405401	TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL	170073	00065	2022-10-26 04:45:00	EDT	10.07		2022-10-26 04:54:54
USGS	254543080405401	TAMIAMI CANAL AT S-12-D NEAR MIAMI, FL	170074	00065	2022-10-26 04:45:00	EDT	10.09		2022-10-26 04:56:13
USGS	254543080491101	TAMIAMI CANAL AT S-12-A, NR MIAMI, FL	33585	00065	2022-10-26 04:45:00	EDT	10.00		2022-10-26 04:55:13
USGS	254543080491101	TAMIAMI CANAL AT S-12-A, NR MIAMI, FL	33586	00065	2022-10-26 04:45:00	EDT	10.05		2022-10-26 04:55:13
USGS	254707080370201	EDEN 10 IN WATER CONSERVATION AREA 3-B	33587	00065	2022-10-26 04:45:00	EDT	7.16		2022-10-26 04:55:53
USGS	254754080344300	SHARK RIVER SLOUGH NO.1 IN CONS.3B NR COOPERTOWN	33593	00065	2022-10-26 04:30:00	EDT	8.64		2022-10-26 04:37:03
USGS	254759080483201	W-2 IN WATER CONSERVATION AREA 3-A	33596	00065	2022-10-26 04:45:00	EDT	8.60		2022-10-26 04:48:02
USGS	254848080432001	SITE 65 IN CONSERVATION AREA 3A NR COOPERTOWN, FL	33605	00065	2022-10-26 04:45:00	EDT	10.11		2022-10-26 04:52:55
USGS	255014080355801	TI-9 IN WATER CONSERVATION AREA 3-B	33622	00065	2022-10-26 04:45:00	EDT	7.01		2022-10-26 04:48:44
USGS	255026080231300	SNAPPER CREEK CNL EXT AT NW74 ST NR HIALEAH, FL	33624	00065	2022-10-26 04:30:00	EDT	4.18		2022-10-26 04:40:13
USGS	255154080371300	L-67A CANAL AT S-152 NR COOPERTOWN, FL	33641	00065	2022-10-26 04:45:00	EDT	9.26		2022-10-26 04:48:44
USGS	255154080371303	WETLAND BELOW S-152 IN WCA-3 NR COOPERTOWN, FL	33659	00065	2022-10-26 04:45:00	EDT	7.75		2022-10-26 04:48:44
USGS	255200080405001	EDEN 8 IN WATER CONSERVATION AREA 3-A	33664	00065	2022-10-26 04:45:00	EDT	9.10		2022-10-26 04:55:53
USGS	255250080335001	SITE 71 IN CONSERVATION AREA 3B NR COOPERTOWN, FL.	33672	00065	2022-10-26 04:45:00	EDT	8.68		2022-10-26 04:52:55
USGS	255300080370001	SITE 69 IN CONSERVATION AREA 3BNR COOPERTOWN, FL	33674	00065	2022-10-26 04:45:00	EDT	9.38		2022-10-26 04:55:53
USGS	255300080370001	SITE 69 IN CONSERVATION AREA 3BNR COOPERTOWN, FL	33676	00065	2022-10-26 04:45:00	EDT	10.90		2022-10-26 04:55:53
USGS	255327081275900	EAST RIVER NEAR EVERGLADES CITY, FL	33688	00065	2022-10-26 04:45:00	EDT	9.47		2022-10-26 05:02:44
USGS	255432081303900	FAKA-UNION RIVER NEAR THE MOUTH	33693	00065	2022-10-26 04:45:00	EDT	9.52		2022-10-26 05:02:44
USGS	255534081324000	PUMPKIN RIVER NEAR GOODLAND, FL	33711	00065	2022-10-26 04:15:00	EDT	8.74		2022-10-26 04:29:14
USGS	255634080450001	W-11 IN WATER CONSERVATION AREA 3-A	33719	00065	2022-10-26 04:45:00	EDT	9.27		2022-10-26 04:48:02
USGS	255708080295501	EDEN 7 IN WATER CONSERVATION AREA 3-B	33728	00065	2022-10-26 04:45:00	EDT	7.03		2022-10-26 04:55:53
USGS	255828080401301	SITE 64 IN CONSERVATION AREA 3A NR COOPERTOWN FL.	33753	00065	2022-10-26 04:45:00	EDT	10.83		2022-10-26 04:52:55
USGS	260007080464401	W-18 IN WATER CONSERVATION AREA 3-A	33762	00065	2022-10-26 04:45:00	EDT	9.53		2022-10-26 04:48:44
USGS	260037080303401	SITE 76 IN CONSERVATION AREA 3B NR ANDYTOWN, FL	33767	00065	2022-10-26 04:45:00	EDT	8.54		2022-10-26 04:52:55
USGS	260042080351701	EDEN 12 IN WATER CONSERVATION AREA 3-A	33770	00065	2022-10-26 04:45:00	EDT	9.50		2022-10-26 04:55:53
USGS	260355080541401	EDEN 6 IN BIG CYPRESS NATIONAL PRESERVE	33785	00065	2022-10-26 04:45:00	EDT	10.18		2022-10-26 04:54:54
USGS	260410080452701	EDEN 14 IN WATER CONSERVATION AREA 3-A	33789	00065	2022-10-26 04:45:00	EDT	9.79		2022-10-26 04:56:52
USGS	260536080302501	EDEN 4 IN WATER CONSERVATION AREA 3-A	33794	00065	2022-10-26 04:45:00	EDT	9.82		2022-10-26 04:54:54
USGS	260725080451001	EDEN 5 IN WATER CONSERVATION AREA 3-A	33800	00065	2022-10-26 04:45:00	EDT	9.95		2022-10-26 04:54:54
USGS	260810080222001	SITE 99 NR L-35A IN CONS AREA 2B NR SUNRISE, FL	33803	00065	2022-10-26 04:45:00	EDT	10.52		2022-10-26 04:53:54
USGS	261023080443001	SITE 62 IN CONSERVATION AREA 3A NR ANDYTOWN, FL	33808	00065	2022-10-26 04:45:00	EDT	11.86		2022-10-26 04:52:55
USGS	261035080221701	EDEN 13 IN WATER CONSERVATION AREA 2-B	33810	00065	2022-10-26 04:45:00	EDT	8.98		2022-10-26 04:56:52
USGS	261117080315201	SITE 63 IN CONSERVATION AREA NO. 3A NR ANDYTOWN FL	33812	00065	2022-10-26 04:45:00	EDT	11.33		2022-10-26 04:52:55
USGS	261150080270001	N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL	33818	00065	2022-10-26 04:45:00	EDT	13.72		2022-10-26 04:53:54
USGS	261150080270001	N. NEW RIVER CANAL AT S-11-A NR ANDYTOWN, FL	33819	00065	2022-10-26 04:00:00	EDT	11.41		2022-10-26 04:13:56
USGS	261200080275001	N. NEW RIVER CANAL AT S-11-B NR ANDYTOWN, FL	33823	00065	2022-10-26 04:45:00	EDT	13.71		2022-10-26 04:54:54
USGS	261200080275001	N. NEW RIVER CANAL AT S-11-B NR ANDYTOWN, FL	33824	00065	2022-10-26 04:00:00	EDT	11.45		2022-10-26 04:13:56
USGS	261300080280001	N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL	33828	00065	2022-10-26 04:45:00	EDT	13.69		2022-10-26 04:54:54
USGS	261300080280001	N. NEW RIVER CANAL AT S-11-C NR ANDYTOWN, FL	33829	00065	2022-10-26 04:00:00	EDT	11.48		2022-10-26 04:13:56
USGS	261319080353201	EDEN 9 IN WATER CONSERVATION AREA 3-A	33833	00065	2022-10-26 04:45:00	EDT	9.90		2022-10-26 04:55:53
USGS	261533080571600	L-28 INTERCEPTOR CANAL BLW S-190 NEAR CLEWISTON FL	33843	00065	2022-10-26 04:00:00	EDT	11.80		2022-10-26 04:12:56
USGS	261543080495000	L-28 CANAL ABOVE S-140 NEAR CLEWISTON, FL	33853	00065	2022-10-26 05:00:00	EDT	10.63		2022-10-26 05:12:05
USGS	261710080190001	SITE 19 IN CONSERVATION AREA 2A NR CORAL SPRINGS	33866	00065	2022-10-26 04:45:00	EDT	13.67		2022-10-26 04:52:55
USGS	261808081042800	WEST FEEDER CANAL ABV WEST WEIR NR  CLEWISTON FL	33876	00065	2022-10-26 04:45:00	EDT	16.05		2022-10-26 04:54:54
USGS	262038080584600	NORTH FEEDER CANAL BLW PC17A NR CLEWISTON, FL	33892	00065	2022-10-26 04:00:00	EDT	13.96		2022-10-26 04:13:56
USGS	262100080190001	HILLSBORO CA AT S-10-A NR DEERFIELD BCH., FL	33904	00065	2022-10-26 04:45:00	EDT	17.27		2022-10-26 04:53:54
USGS	262100080190001	HILLSBORO CA AT S-10-A NR DEERFIELD BCH., FL	33905	00065	2022-10-26 04:45:00	EDT	13.77		2022-10-26 04:53:54
USGS	262200080210001	HILLSBORO CA AT S-10-C NR DEERFIELD BCH., FL	33917	00065	2022-10-26 04:45:00	EDT	17.29		2022-10-26 04:53:54
USGS	262200080210001	HILLSBORO CA AT S-10-C NR DEERFIELD BCH., FL	33918	00065	2022-10-26 04:45:00	EDT	13.79		2022-10-26 04:53:54
USGS	262240080258001	SITE 17 NR L-38, CONS AREA 2A NR CORAL SPRINGS, FL	33928	00065	2022-10-26 04:45:00	EDT	13.72		2022-10-26 04:52:55
USGS	262258080273501	EDEN 11 IN WATER CONSERVATION AREA 2-A	33932	00065	2022-10-26 04:45:00	EDT	12.24		2022-10-26 04:55:53
USGS	262300080220001	HILLSBORO CANAL AT S-10-D NR DEERFIELD BCH., FL	33935	00065	2022-10-26 04:45:00	EDT	17.29		2022-10-26 04:54:03
USGS	262300080220001	HILLSBORO CANAL AT S-10-D NR DEERFIELD BCH., FL	33936	00065	2022-10-26 04:45:00	EDT	13.75		2022-10-26 04:54:03
USGS	262528080202700	SOUTH LOXAHATCHEE CONSERVATION AREA NO. 1	33947	00065	2022-10-26 04:15:00	EDT	15.76		2022-10-26 04:29:55
USGS	262750080175001	SITE 9 IN CONSERVATION AREA NO.1 IN BOYNTON BCH FL	33965	00065	2022-10-26 04:45:00	EDT	17.24		2022-10-26 04:54:03
USGS	263000080120001	SITE 8C NR L-40 IN CONS AREA NO.1 NR BOYNTON BCH.	33970	00065	2022-10-26 04:45:00	EDT	17.34		2022-10-26 04:52:55
USGS	263050080145001	SITE 8T IN CONS AREA NO.1 NR BOYNTON BCH, FL	33979	00065	2022-10-26 04:45:00	EDT	17.23		2022-10-26 04:52:55
USGS	263180080205001	SITE 7 IN CONS AREA NO. 1 NR SHAWANO, FL	33990	00065	2022-10-26 04:45:00	EDT	17.20		2022-10-26 04:52:55
USGS	263537080211400	NORTH LOXAHATCHEE CONSERVATION AREA NO. 1	34010	00065	2022-10-26 04:15:00	EDT	15.73		2022-10-26 04:29:55
USGS	264514080550700	INDUSTRIAL CANAL AT CLEWISTON	34040	00065	2022-10-26 04:15:00	EDT	15.62		2022-10-26 04:28:53
USGS	265501080364900	LEVEE 8 CANAL NEAR CANAL POINT, FL	34079	00065	2022-10-26 04:15:00	EDT	14.24		2022-10-26 04:29:55
USGS	265906080093500	LOXAHATCHEE RIVER AT MILE 9.1 NEAR JUPITER, FL	34108	00065	2022-10-26 04:45:00	EDT	0.35		2022-10-26 04:48:02
USGS	265929080091800	LOX RIVER AT OUTLET OF KITCHINGS CREEK, FL	34125	00065	2022-10-26 04:30:00	EDT	0.47		2022-10-26 04:38:14
USGS	275226081481900	GATOR SINK NEAR BARTOW FL	206509	00065	2022-10-26 04:15:00	EDT	91.20		2022-10-26 04:32:13
USGS	275656082172000	BROWN POND NEAR BRANDON FL	256993	00065	2022-10-26 05:00:00	EDT	28.40		2022-10-26 05:12:14
USGS	280311082282601	LAKE ECKLES NEAR CARROLLWOOD FL	34231	00065	2022-10-26 05:00:00	EDT	29.91		2022-10-26 05:09:54
USGS	285531082412600	CRYSTAL RV AT MOUTH NR SHELL ISL NR CRYSTAL RV FL	34315	00065	2022-10-26 04:30:00	EDT	2.03		2022-10-26 04:40:55
USGS	295308085143700	IWW EAST OF GULF CO CANAL NEAR PORT ST JOE, FL	274547	00065	2022-10-26 04:45:00	EDT	1.18		2022-10-26 04:55:13
USGS	295323085151700	IWW WEST OF GULF CO CANAL NEAR PORT ST JOE, FL	274566	00065	2022-10-26 04:45:00	EDT	1.27		2022-10-26 04:54:03
USGS	301124081395901	ST.JOHNS RIVER BUCKMAN BRIDGE AT JACKSONVILLE,FL	219943	00065	2022-10-26 04:30:00	EDT	0.89		2022-10-26 04:38:14
USGS	302309081333001	ST JOHNS R DAMES POINT BRIDGE AT JACKSONVILLE, FL	220149	00065	2022-10-26 04:30:00	EDT	-1.50		2022-10-26 04:43:03
